STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00014765,12/28/2007,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",89,",,0",6,",,0",,,,,23,",,W",1039,",,X",,,1038,",,W",,,,,,,,,280,",,X",280,",,X",,,0,",,0",,,72,",,X",94,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,12/29/2007,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",99,",,0,2400",0,",,0,",0,",,0,",117,",,0",6,",,0",,,,,36,",,W",643,",,X",,,641,",,W",,,,,,,,,170,",,X",170,",,X",,,0,",,0",,,76,",,X",98,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,12/30/2007,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",23,",,0,2400",0,"T,,0,",0,",,0,",61,",,0",-28,",,0",,,,,23,",,W",2357,",,X",,,2356,",,W",,,,,,,,,60,",,X",50,",,X",,,0,",,0",,,45,",,X",54,",,X",,,1,",,0",,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,12/31/2007,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",69,",,0,2400",0,"T,,0,",0,",,0,",67,",,0",-33,",,0",,,,,48,",,W",1410,",,X",,,1410,",,W",,,,,,,,,280,",,X",270,",,X",,,0,",,0",,,116,",,X",156,",,X",,,1,",,0",,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,1/1/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",69,",,0,2400",0,"T,,0,",0,",,0,",67,",,0",-50,",,0",,,,,28,",,W",1250,",,X",,,1250,",,W",,,,,,,,,90,",,X",80,",,X",,,0,",,0",,,80,",,X",98,",,X",,,1,",,0",,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,1/2/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",0,",,0,",11,",,0",-106,",,0",,,,,55,",,W",2310,",,X",,,2230,",,W",,,,,,,,,350,",,X",350,",,X",,,0,",,0",,,103,",,X",143,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,1/3/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",-83,",,0",-133,",,0",,,,,58,",,W",1025,",,X",,,1107,",,W",,,,,,,,,360,",,X",350,",,X",,,0,",,0",,,107,",,X",134,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/4/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",22,",,0",-139,",,0",,,,,38,",,W",1046,",,X",,,1032,",,W",,,,,,,,,250,",,X",260,",,X",,,0,",,0",,,89,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/5/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",0,",,0,",56,",,0",-61,",,0",,,,,27,",,W",1434,",,X",,,2335,",,W",,,,,,,,,240,",,X",260,",,X",,,0,",,0",,,58,",,X",72,",,X",,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,1/6/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",94,",,0",22,",,0",,,,,26,",,W",407,",,X",,,353,",,W",,,,,,,,,230,",,X",240,",,X",,,0,",,0",,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/7/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",150,",,0",11,",,0",,,,,23,",,W",1146,",,X",,,1146,",,W",,,,,,,,,230,",,X",230,",,X",,,0,",,0",,,54,",,X",67,",,X",,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/8/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",189,",,0",39,",,0",,,,,33,",,W",1457,",,X",,,1503,",,W",,,,,,,,,230,",,X",230,",,X",,,0,",,0",,,67,",,X",89,",,X",,,1,",,0",,,,,,,,,,,,,1,",,W",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/9/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,0,2400",0,",,0,",0,",,0,",150,",,0",39,",,0",,,,,64,",,W",1030,",,X",,,1013,",,W",,,,,,,,,220,",,X",230,",,X",,,0,",,0",,,139,",,X",174,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,1/10/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",94,",,0",11,",,0",,,,,34,",,W",329,",,X",,,358,",,W",,,,,,,,,270,",,X",280,",,X",,,0,",,0",,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,1/11/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",325,",,0,2400",0,",,0,",0,",,0,",144,",,0",28,",,0",,,,,38,",,W",1603,",,X",,,1603,",,W",,,,,,,,,220,",,X",220,",,X",,,0,",,0",,,139,",,X",183,",,X",,,1,",,0",1,",,X",1,",,0",,,,,,,,,1,",,W",,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,1/12/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",111,",,0",6,",,0",,,,,27,",,W",1446,",,X",,,1453,",,W",,,,,,,,,320,",,X",320,",,X",,,0,",,0",,,63,",,X",72,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/13/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",89,",,0",-17,",,0",,,,,36,",,W",2359,",,X",,,2343,",,W",,,,,,,,,50,",,X",40,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/14/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",147,",,0,2400",64,",,0,",51,",,0,",39,",,0",-11,",,0",,,,,49,",,W",1226,",,X",,,1211,",,W",,,,,,,,,10,",,X",10,",,X",,,0,",,0",,,94,",,X",116,",,X",,,1,",,0",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,1/15/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",51,",,0,",39,",,0",-33,",,0",,,,,26,",,W",2227,",,X",,,2227,",,W",,,,,,,,,330,",,X",330,",,X",,,0,",,0",,,80,",,X",107,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,1/16/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",25,",,0,",17,",,0",-44,",,0",,,,,49,",,W",1420,",,X",,,1201,",,W",,,,,,,,,310,",,X",320,",,X",,,0,",,0",,,89,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/17/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",10,",,0,2400",0,",,0,",25,",,0,",28,",,0",-72,",,0",,,,,15,",,W",2306,",,X",,,2306,",,W",,,,,,,,,140,",,X",150,",,X",,,0,",,0",,,72,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,1/18/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",135,",,0,2400",0,",,0,",0,"T,,0,",94,",,0",6,",,0",,,,,36,",,W",1446,",,X",,,1422,",,W",,,,,,,,,270,",,X",300,",,X",,,0,",,0",,,98,",,X",130,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,1/19/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",28,",,0",-22,",,0",,,,,30,",,W",1152,",,X",,,1350,",,W",,,,,,,,,240,",,X",240,",,X",,,0,",,0",,,67,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/20/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",0,",,0,",11,",,0",-83,",,0",,,,,51,",,W",1535,",,X",,,1013,",,W",,,,,,,,,290,",,X",310,",,X",,,0,",,0",,,94,",,X",134,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,1/21/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",-33,",,0",-100,",,0",,,,,38,",,W",1039,",,X",,,1042,",,W",,,,,,,,,270,",,X",270,",,X",,,0,",,0",,,80,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/22/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",13,",,0,2400",0,"T,,0,",0,",,0,",44,",,0",-89,",,0",,,,,41,",,W",1052,",,X",,,1108,",,W",,,,,,,,,210,",,X",220,",,X",,,0,",,0",,,125,",,X",148,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,1/23/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",39,",,0",-33,",,0",,,,,38,",,W",1454,",,X",,,541,",,W",,,,,,,,,270,",,X",310,",,X",,,0,",,0",,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/24/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",0,",,0,",6,",,0",-78,",,0",,,,,22,",,W",2057,",,X",,,2310,",,W",,,,,,,,,360,",,X",360,",,X",,,0,",,0",,,94,",,X",112,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,1/25/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",0,",,0",-89,",,0",,,,,45,",,W",1318,",,X",,,1200,",,W",,,,,,,,,280,",,X",310,",,X",,,0,",,0",,,89,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/26/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",6,",,0",-56,",,0",,,,,23,",,W",1047,",,X",,,416,",,W",,,,,,,,,20,",,X",260,",,X",,,0,",,0",,,45,",,X",58,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/27/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,0,2400",5,",,0,",0,",,0,",6,",,0",-44,",,0",,,,,69,",,W",2016,",,X",,,2015,",,W",,,,,,,,,20,",,X",10,",,X",,,0,",,0",,,148,",,X",179,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,1/28/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,"T,,0,",67,",,0",-50,",,0",,,,,66,",,W",329,",,X",,,421,",,W",,,,,,,,,360,",,X",360,",,X",,,0,",,0",,,130,",,X",161,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,1/29/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",72,",,0",-44,",,0",,,,,22,",,W",759,",,X",,,1902,",,W",,,,,,,,,270,",,X",190,",,X",,,0,",,0",,,45,",,X",54,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,1/30/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",41,",,0,2400",0,",,0,",0,",,0,",94,",,0",-11,",,0",,,,,56,",,W",1502,",,X",,,1455,",,W",,,,,,,,,260,",,X",250,",,X",,,0,",,0",,,143,",,X",201,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,1/31/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",33,",,0",-44,",,0",,,,,24,",,W",1119,",,X",,,913,",,W",,,,,,,,,330,",,X",290,",,X",,,0,",,0",,,63,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,2/1/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",310,",,0,2400",0,"T,,0,",0,",,0,",117,",,0",-44,",,0",,,,,44,",,W",2305,",,X",,,2305,",,W",,,,,,,,,200,",,X",200,",,X",,,0,",,0",,,130,",,X",165,",,X",,,1,",,0",,,1,",,0",1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,2/2/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",94,",,0",6,",,0",,,,,52,",,W",238,",,X",,,237,",,W",,,,,,,,,270,",,X",270,",,X",,,0,",,0",,,134,",,X",170,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,2/3/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",89,",,0",-11,",,0",,,,,25,",,W",1250,",,X",,,1312,",,W",,,,,,,,,270,",,X",270,",,X",,,0,",,0",,,63,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,2/4/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",0,",,0,",39,",,0",-22,",,0",,,,,9,",,W",16,",,X",,,12,",,W",,,,,,,,,330,",,X",330,",,X",,,0,",,0",,,36,",,X",45,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,2/5/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",51,",,0,2400",0,"T,,0,",0,",,0,",111,",,0",28,",,0",,,,,27,",,W",650,",,X",,,650,",,W",,,,,,,,,180,",,X",170,",,X",,,0,",,0",,,76,",,X",98,",,X",,,1,",,0",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,2/6/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",76,",,0,2400",0,",,0,",0,",,0,",89,",,0",33,",,0",,,,,24,",,W",1426,",,X",,,1426,",,W",,,,,,,,,10,",,X",10,",,X",,,0,",,0",,,80,",,X",89,",,X",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,2/7/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",66,",,0,2400",3,",,0,",0,",,0,",33,",,0",-6,",,0",,,,,46,",,W",418,",,X",,,418,",,W",,,,,,,,,10,",,X",10,",,X",,,0,",,0",,,89,",,X",103,",,X",,,1,",,0",,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,2/8/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",8,",,0,2400",3,",,0,",0,"T,,0,",11,",,0",-17,",,0",,,,,27,",,W",1559,",,X",,,1446,",,W",,,,,,,,,360,",,X",350,",,X",,,0,",,0",,,45,",,X",58,",,X",,,1,",,0",,,,,,,,,1,",,0",,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,2/9/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",30,",,0,2400",13,",,0,",0,",,0,",33,",,0",-56,",,0",,,,,22,",,W",1413,",,X",,,1352,",,W",,,,,,,,,170,",,X",160,",,X",,,0,",,0",,,63,",,X",72,",,X",,,1,",,0",,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,2/10/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",23,",,0,2400",0,"T,,0,",0,",,0,",83,",,0",-89,",,0",,,,,63,",,W",2045,",,X",,,2113,",,W",,,,,,,,,300,",,X",300,",,X",,,0,",,0",,,143,",,X",192,",,X",,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,2/11/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",-28,",,0",-117,",,0",,,,,83,",,W",413,",,X",,,412,",,W",,,,,,,,,280,",,X",270,",,X",,,0,",,0",,,148,",,X",197,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,2/12/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",53,",,0,2400",56,",,0,",0,",,0,",-11,",,0",-111,",,0",,,,,23,",,W",909,",,X",,,109,",,W",,,,,,,,,280,",,X",290,",,X",,,0,",,0",,,54,",,X",67,",,X",,,1,",,0",,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,2/13/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",696,",,0,2400",0,"T,,0,",25,",,0,",122,",,0",-33,",,0",,,,,52,",,W",1146,",,X",,,1145,",,W",,,,,,,,,200,",,X",200,",,X",,,0,",,0",,,130,",,X",170,",,X",,,1,",,0",,,,,1,",,0",,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,2/14/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",0,",,0,",50,",,0",-22,",,0",,,,,54,",,W",1040,",,X",,,851,",,W",,,,,,,,,330,",,X",360,",,X",,,0,",,0",,,103,",,X",130,",,X",,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,2/15/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",94,",,0",-33,",,0",,,,,55,",,W",1110,",,X",,,1109,",,W",,,,,,,,,240,",,X",240,",,X",,,0,",,0",,,116,",,X",143,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,2/16/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",6,",,0",-61,",,0",,,,,36,",,W",445,",,X",,,118,",,W",,,,,,,,,320,",,X",300,",,X",,,0,",,0",,,80,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,2/17/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",23,",,0,2400",0,",,0,",0,",,0,",83,",,0",-78,",,0",,,,,43,",,W",2358,",,X",,,2353,",,W",,,,,,,,,180,",,X",180,",,X",,,0,",,0",,,112,",,X",139,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,2/18/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",147,",,0,2400",0,",,0,",0,",,0,",167,",,0",50,",,0",,,,,93,",,W",945,",,X",,,1018,",,W",,,,,,,,,210,",,X",210,",,X",,,0,",,0",,,192,",,X",228,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,2/19/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",0,",,0,",72,",,0",-22,",,0",,,,,60,",,W",1242,",,X",,,1107,",,W",,,,,,,,,240,",,X",230,",,X",,,0,",,0",,,130,",,X",165,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,2/20/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",6,",,0",-56,",,0",,,,,45,",,W",2356,",,X",,,2355,",,W",,,,,,,,,290,",,X",280,",,X",,,0,",,0",,,94,",,X",134,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,2/21/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",6,",,0",-72,",,0",,,,,38,",,W",1509,",,X",,,1302,",,W",,,,,,,,,270,",,X",310,",,X",,,0,",,0",,,76,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,2/22/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",132,",,0,2400",81,",,0,",0,"T,,0,",6,",,0",-50,",,0",,,,,36,",,W",2355,",,X",,,2354,",,W",,,,,,,,,10,",,X",10,",,X",,,0,",,0",,,72,",,X",89,",,X",,,1,",,0",1,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,0",1,",,X",1,",,0",,,,,,,,,,,,
USW00014765,2/23/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",51,",,0,",11,",,0",-33,",,0",,,,,26,",,W",2355,",,X",,,2354,",,W",,,,,,,,,10,",,X",10,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,2/24/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",51,",,0,",39,",,0",-56,",,0",,,,,30,",,W",1654,",,X",,,1700,",,W",,,,,,,,,260,",,X",260,",,X",,,0,",,0",,,58,",,X",63,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,2/25/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,"T,,0,",83,",,0",-61,",,0",,,,,25,",,W",1545,",,X",,,1448,",,W",,,,,,,,,260,",,X",250,",,X",,,0,",,0",,,58,",,X",76,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,2/26/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",170,",,0,2400",0,",,0,",0,",,0,",72,",,0",-28,",,0",,,,,23,",,W",2033,",,X",,,2025,",,W",,,,,,,,,130,",,X",130,",,X",,,0,",,0",,,94,",,X",112,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,2/27/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",56,",,0",-44,",,0",,,,,45,",,W",2057,",,X",,,2120,",,W",,,,,,,,,310,",,X",290,",,X",,,0,",,0",,,80,",,X",103,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,2/28/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",0,",,0,",-11,",,0",-89,",,0",,,,,54,",,W",1839,",,X",,,1901,",,W",,,,,,,,,300,",,X",310,",,X",,,0,",,0",,,89,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,2/29/2008,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,0,2400",3,",,0,",0,",,0,",-22,",,0",-111,",,0",,,,,31,",,W",2352,",,X",,,1641,",,W",,,,,,,,,310,",,X",160,",,X",,,0,",,0",,,67,",,X",76,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,0",,,,,,,,,,,,
